ID,Type,Classes,Article,MainText,HistoricalNote,DecodedRef,DecodedParts,DecodedTerm
se:2_15_7_2_1,Provision,section,2.15.7.2.1,"2.15.7.2.1. Dispositif de protection de la situation de palan fermé:1. Toute grue mobile à flèche télescopique doit être munie d’un dispositif de protection qui prévient le grutier à l’approche d’une situation de palan fermé, au moyen soit d’un avertisseur lumineux et sonore, soit d’un mécanisme de blocage des manoeuvres. Ce dispositif de protection doit être conçu de façon à ce qu’il se déclenche automatiquement en cas de défaillance.2. Toute grue mobile à câbles doit être munie d’un dispositif de protection conforme à celui décrit au paragraphe 1. Ce dispositif doit, suivant la date de fabrication de la grue, être installé au plus tard le: Date de fabrication da la grue Date limite d’installation du dispositif de protectionà compter de la date de au moment de sa fabricationl’entrée en vigueur du présent règlementdu 1er janvier 1995 à la à la date de l’entrée en date du jour précédant vigueur du présent règlementl’entrée en vigueur du présent règlementdu 1er janvier 1990 au le 31 décembre 200131 décembre 1994du 1er janvier 1985 au le 31 décembre 200231 décembre 1989du 1er janvier 1980 au le 31 décembre 200331 décembre 1984du 1er janvier 1975 au le 31 décembre 200431 décembre 1979du 1er janvier 1970 au le 31 décembre 200531 décembre 1974Avant le 1er janvier 1970 le 31 décembre 2006 3. Le présent article ne s’applique pas à une grue mobile à câbles munie d’une pelle, d’une benne traînante, d’une benne preneuse ou d’un marteau-pilon et qui est utilisée à des fins autres que le levage de charges ainsi qu’à une grue mobile à câbles qui est utilisée pour effectuer les travaux de fondation suivants, incluant tous les travaux de manutention requis pour ce faire: le fonçage de pieux, l’installation de caissons forés ou excavés, la pose de palplanches, la mise en place de systèmes de retenue des terres, les travaux en sous-oeuvre, le forage de tirants ou d’ancrages et les méthodes d’amélioration des sols telles que le compactage dynamique et la vibroflottation.","D. 53-90, a. 5; D. 35-2001, a. 10.",2.15.7.2.1,Article=2.15.7.2.1,
se:2_15_7_2_1-ss:1,Provision,Subsection SubsectionFirst,2.15.7.2.1,"2.15.7.2.1. Dispositif de protection de la situation de palan fermé:1. Toute grue mobile à flèche télescopique doit être munie d’un dispositif de protection qui prévient le grutier à l’approche d’une situation de palan fermé, au moyen soit d’un avertisseur lumineux et sonore, soit d’un mécanisme de blocage des manoeuvres. Ce dispositif de protection doit être conçu de façon à ce qu’il se déclenche automatiquement en cas de défaillance.2. Toute grue mobile à câbles doit être munie d’un dispositif de protection conforme à celui décrit au paragraphe 1. Ce dispositif doit, suivant la date de fabrication de la grue, être installé au plus tard le: Date de fabrication da la grue Date limite d’installation du dispositif de protectionà compter de la date de au moment de sa fabricationl’entrée en vigueur du présent règlementdu 1er janvier 1995 à la à la date de l’entrée en date du jour précédant vigueur du présent règlementl’entrée en vigueur du présent règlementdu 1er janvier 1990 au le 31 décembre 200131 décembre 1994du 1er janvier 1985 au le 31 décembre 200231 décembre 1989du 1er janvier 1980 au le 31 décembre 200331 décembre 1984du 1er janvier 1975 au le 31 décembre 200431 décembre 1979du 1er janvier 1970 au le 31 décembre 200531 décembre 1974Avant le 1er janvier 1970 le 31 décembre 2006 3. Le présent article ne s’applique pas à une grue mobile à câbles munie d’une pelle, d’une benne traînante, d’une benne preneuse ou d’un marteau-pilon et qui est utilisée à des fins autres que le levage de charges ainsi qu’à une grue mobile à câbles qui est utilisée pour effectuer les travaux de fondation suivants, incluant tous les travaux de manutention requis pour ce faire: le fonçage de pieux, l’installation de caissons forés ou excavés, la pose de palplanches, la mise en place de systèmes de retenue des terres, les travaux en sous-oeuvre, le forage de tirants ou d’ancrages et les méthodes d’amélioration des sols telles que le compactage dynamique et la vibroflottation.",,2.15.7.2.1,Article=2.15.7.2.1,
se:2_15_7_2_1-ss:1-p1:1,Provision,Paragraph,2.15.7.2.1,"1. Toute grue mobile à flèche télescopique doit être munie d’un dispositif de protection qui prévient le grutier à l’approche d’une situation de palan fermé, au moyen soit d’un avertisseur lumineux et sonore, soit d’un mécanisme de blocage des manoeuvres. Ce dispositif de protection doit être conçu de façon à ce qu’il se déclenche automatiquement en cas de défaillance.",,2.15.7.2.1 al. 1,Article=2.15.7.2.1 | Alinéa=1,
se:2_15_7_2_1-ss:1-p1:2,Provision,Paragraph,2.15.7.2.1,"2. Toute grue mobile à câbles doit être munie d’un dispositif de protection conforme à celui décrit au paragraphe 1. Ce dispositif doit, suivant la date de fabrication de la grue, être installé au plus tard le:",,2.15.7.2.1 al. 2,Article=2.15.7.2.1 | Alinéa=2,
se:2_15_7_2_1-ss:1-p1:3,Provision,Paragraph,2.15.7.2.1,"3. Le présent article ne s’applique pas à une grue mobile à câbles munie d’une pelle, d’une benne traînante, d’une benne preneuse ou d’un marteau-pilon et qui est utilisée à des fins autres que le levage de charges ainsi qu’à une grue mobile à câbles qui est utilisée pour effectuer les travaux de fondation suivants, incluant tous les travaux de manutention requis pour ce faire: le fonçage de pieux, l’installation de caissons forés ou excavés, la pose de palplanches, la mise en place de systèmes de retenue des terres, les travaux en sous-oeuvre, le forage de tirants ou d’ancrages et les méthodes d’amélioration des sols telles que le compactage dynamique et la vibroflottation.",,2.15.7.2.1 al. 3,Article=2.15.7.2.1 | Alinéa=3,
se:2_15_7_2_2,Provision,section,2.15.7.2.2,"2.15.7.2.2. Dispositifs de prévention contre la surcharge:1. Toute grue mobile utilisée pour le levage de charges doit être munie de l’un des dispositifs de prévention contre la surcharge suivants: un dispositif limitateur de charge, un contrôleur d’état de charge ou un dispositif indicateur de charge. Le dispositif indicateur de charge doit, suivant la date de fabrication de la grue, être installé au plus tard le: Date de fabrication de la grue Date limite d’installation du dispositif indicateur de charge du 1er janvier 1980 au le 31 décembre 200531 décembre 2004du 1er janvier 1975 au le 31 décembre 2010.31 décembre 1979 2. Toute grue mobile fabriquée à compter du 1er janvier 2005 doit être munie d’un dispositif limitateur de charge ou d’un contrôleur d’état de charge. Ces dispositifs doivent être conçus de façon à ce qu’ils se déclenchent automatiquement en cas de défaillance.3. Le dispositif limitateur de charge et le contrôleur d’état de charge peuvent être munis d’une fonction permettant le contournement de leur utilisation.4. Le dispositif indicateur de charge doit être conforme à la norme Load Indicating Devices in Lifting Crane Service SAEJ376 APR85.5. Le dispositif limitateur de charge et le contrôleur d’état de charge doivent être conformes à la norme Load Moment System SAEJ159 APR94.6. Le présent article ne s’applique pas à une grue mobile à câbles munie d’une pelle, d’une benne traînante, d’une benne preneuse ou d’un marteau-pilon et qui est utilisée à des fins autres que le levage de charges ainsi qu’à une grue mobile à câbles qui est utilisée pour effectuer des travaux de fondation suivants, incluant tous les travaux de manutention requis pour ce faire: le fonçage de pieux, l’installation de caissons forés ou excavés, la pose de palplanches, la mise en place de systèmes de retenue des terres, les travaux en sous-oeuvre, le forage de tirants ou d’ancrages et les méthodes d’amélioration des sols tels que le compactage dynamique et la vibroflottation.7. Dans le présent article, on entend par:«contrôleur d’état de charge»: un dispositif qui collige les informations relatives à la charge soulevée par la grue et qui transmet à l’opérateur des signaux l’avertissant que la grue approche de ses conditions limites de travail;«dispositif indicateur de charge»: un dispositif qui mesure et affiche à la vue du grutier le poids de la charge soulevée par la grue;«dispositif limitateur de charge»: un système qui empêche une grue de soulever et mouvoir une charge supérieure à ses conditions limites de travail et qui est composé d’un contrôleur d’état de charge et d’un dispositif agissant sur les mouvements de la grue de manière à faire en sorte que ceux-ci ne dépassent pas les courbes de charge de la grue.","D. 35-2001, a. 10.",2.15.7.2.2,Article=2.15.7.2.2,
se:2_15_7_2_2-ss:1,Provision,Subsection SubsectionFirst,2.15.7.2.2,"2.15.7.2.2. Dispositifs de prévention contre la surcharge:1. Toute grue mobile utilisée pour le levage de charges doit être munie de l’un des dispositifs de prévention contre la surcharge suivants: un dispositif limitateur de charge, un contrôleur d’état de charge ou un dispositif indicateur de charge. Le dispositif indicateur de charge doit, suivant la date de fabrication de la grue, être installé au plus tard le: Date de fabrication de la grue Date limite d’installation du dispositif indicateur de charge du 1er janvier 1980 au le 31 décembre 200531 décembre 2004du 1er janvier 1975 au le 31 décembre 2010.31 décembre 1979 2. Toute grue mobile fabriquée à compter du 1er janvier 2005 doit être munie d’un dispositif limitateur de charge ou d’un contrôleur d’état de charge. Ces dispositifs doivent être conçus de façon à ce qu’ils se déclenchent automatiquement en cas de défaillance.3. Le dispositif limitateur de charge et le contrôleur d’état de charge peuvent être munis d’une fonction permettant le contournement de leur utilisation.4. Le dispositif indicateur de charge doit être conforme à la norme Load Indicating Devices in Lifting Crane Service SAEJ376 APR85.5. Le dispositif limitateur de charge et le contrôleur d’état de charge doivent être conformes à la norme Load Moment System SAEJ159 APR94.6. Le présent article ne s’applique pas à une grue mobile à câbles munie d’une pelle, d’une benne traînante, d’une benne preneuse ou d’un marteau-pilon et qui est utilisée à des fins autres que le levage de charges ainsi qu’à une grue mobile à câbles qui est utilisée pour effectuer des travaux de fondation suivants, incluant tous les travaux de manutention requis pour ce faire: le fonçage de pieux, l’installation de caissons forés ou excavés, la pose de palplanches, la mise en place de systèmes de retenue des terres, les travaux en sous-oeuvre, le forage de tirants ou d’ancrages et les méthodes d’amélioration des sols tels que le compactage dynamique et la vibroflottation.7. Dans le présent article, on entend par:«contrôleur d’état de charge»: un dispositif qui collige les informations relatives à la charge soulevée par la grue et qui transmet à l’opérateur des signaux l’avertissant que la grue approche de ses conditions limites de travail;«dispositif indicateur de charge»: un dispositif qui mesure et affiche à la vue du grutier le poids de la charge soulevée par la grue;«dispositif limitateur de charge»: un système qui empêche une grue de soulever et mouvoir une charge supérieure à ses conditions limites de travail et qui est composé d’un contrôleur d’état de charge et d’un dispositif agissant sur les mouvements de la grue de manière à faire en sorte que ceux-ci ne dépassent pas les courbes de charge de la grue.",,2.15.7.2.2,Article=2.15.7.2.2,
se:2_15_7_2_2-ss:1-p1:1,Provision,Paragraph,2.15.7.2.2,"1. Toute grue mobile utilisée pour le levage de charges doit être munie de l’un des dispositifs de prévention contre la surcharge suivants: un dispositif limitateur de charge, un contrôleur d’état de charge ou un dispositif indicateur de charge. Le dispositif indicateur de charge doit, suivant la date de fabrication de la grue, être installé au plus tard le:",,2.15.7.2.2 al. 1,Article=2.15.7.2.2 | Alinéa=1,
se:2_15_7_2_2-ss:1-p1:2,Provision,Paragraph,2.15.7.2.2,2. Toute grue mobile fabriquée à compter du 1er janvier 2005 doit être munie d’un dispositif limitateur de charge ou d’un contrôleur d’état de charge. Ces dispositifs doivent être conçus de façon à ce qu’ils se déclenchent automatiquement en cas de défaillance.,,2.15.7.2.2 al. 2,Article=2.15.7.2.2 | Alinéa=2,
se:2_15_7_2_2-ss:1-p1:3,Provision,Paragraph,2.15.7.2.2,3. Le dispositif limitateur de charge et le contrôleur d’état de charge peuvent être munis d’une fonction permettant le contournement de leur utilisation.,,2.15.7.2.2 al. 3,Article=2.15.7.2.2 | Alinéa=3,
se:2_15_7_2_2-ss:1-p1:4,Provision,Paragraph,2.15.7.2.2,4. Le dispositif indicateur de charge doit être conforme à la norme Load Indicating Devices in Lifting Crane Service SAEJ376 APR85.,,2.15.7.2.2 al. 4,Article=2.15.7.2.2 | Alinéa=4,
se:2_15_7_2_2-ss:1-p1:5,Provision,Paragraph,2.15.7.2.2,5. Le dispositif limitateur de charge et le contrôleur d’état de charge doivent être conformes à la norme Load Moment System SAEJ159 APR94.,,2.15.7.2.2 al. 5,Article=2.15.7.2.2 | Alinéa=5,
se:2_15_7_2_2-ss:1-p1:6,Provision,Paragraph,2.15.7.2.2,"6. Le présent article ne s’applique pas à une grue mobile à câbles munie d’une pelle, d’une benne traînante, d’une benne preneuse ou d’un marteau-pilon et qui est utilisée à des fins autres que le levage de charges ainsi qu’à une grue mobile à câbles qui est utilisée pour effectuer des travaux de fondation suivants, incluant tous les travaux de manutention requis pour ce faire: le fonçage de pieux, l’installation de caissons forés ou excavés, la pose de palplanches, la mise en place de systèmes de retenue des terres, les travaux en sous-oeuvre, le forage de tirants ou d’ancrages et les méthodes d’amélioration des sols tels que le compactage dynamique et la vibroflottation.",,2.15.7.2.2 al. 6,Article=2.15.7.2.2 | Alinéa=6,
